Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
2076,28-Apr-17,12,4,Friday,3,5,1,235,0,0,100
2077,28-Apr-17,13,4,Friday,3,5,1,235,0,0,100
2078,28-Apr-17,14,4,Friday,3,5,1,235,3,1,99
2079,28-Apr-17,15,4,Friday,3,5,1,235,5,2,98
2080,28-Apr-17,16,4,Friday,3,5,1,235,10,4,96
2081,28-Apr-17,17,4,Friday,3,5,1,235,60,26,74
2082,28-Apr-17,18,4,Friday,3,5,1,235,100,43,57
2083,28-Apr-17,19,4,Friday,3,5,1,235,205,87,13
2084,28-Apr-17,20,4,Friday,3,5,1,235,221,94,6
2085,28-Apr-17,21,4,Friday,3,5,1,235,221,94,6
2086,28-Apr-17,22,4,Friday,3,5,1,235,221,94,6
2087,28-Apr-17,23,4,Friday,3,5,1,235,221,94,6
2088,29-Apr-17,0,4,Saturday,3,6,0,235,221,94,6
2089,29-Apr-17,1,4,Saturday,3,6,0,235,221,94,6
2090,29-Apr-17,2,4,Saturday,3,6,0,235,221,94,6
2091,29-Apr-17,3,4,Saturday,3,6,0,235,221,94,6
2092,29-Apr-17,4,4,Saturday,3,6,0,235,221,94,6
2093,29-Apr-17,5,4,Saturday,3,6,0,235,221,94,6
2094,29-Apr-17,6,4,Saturday,3,6,0,235,210,89,11
2095,29-Apr-17,7,4,Saturday,3,6,0,235,205,87,13
2096,29-Apr-17,8,4,Saturday,3,6,0,235,180,77,23
2097,29-Apr-17,9,4,Saturday,3,6,0,235,180,77,23
2098,29-Apr-17,10,4,Saturday,3,6,0,235,180,77,23
2099,29-Apr-17,11,4,Saturday,3,6,0,235,180,77,23
2100,29-Apr-17,12,4,Saturday,3,6,0,235,180,77,23
2101,29-Apr-17,13,4,Saturday,3,6,0,235,180,77,23
2102,29-Apr-17,14,4,Saturday,3,6,0,235,190,81,19
2103,29-Apr-17,15,4,Saturday,3,6,0,235,210,89,11
2104,29-Apr-17,16,4,Saturday,3,6,0,235,210,89,11
2105,29-Apr-17,17,4,Saturday,3,6,0,235,210,89,11
2106,29-Apr-17,18,4,Saturday,3,6,0,235,210,89,11
2107,29-Apr-17,19,4,Saturday,3,6,0,235,210,89,11
2108,29-Apr-17,20,4,Saturday,3,6,0,235,225,96,4
2109,29-Apr-17,21,4,Saturday,3,6,0,235,225,96,4
2110,29-Apr-17,22,4,Saturday,3,6,0,235,225,96,4
2111,29-Apr-17,23,4,Saturday,3,6,0,235,225,96,4
2112,30-Apr-17,0,4,Sunday,3,7,0,235,225,96,4
2113,30-Apr-17,1,4,Sunday,3,7,0,235,225,96,4
2114,30-Apr-17,2,4,Sunday,3,7,0,235,225,96,4
2115,30-Apr-17,3,4,Sunday,3,7,0,235,225,96,4
2116,30-Apr-17,4,4,Sunday,3,7,0,235,225,96,4
2117,30-Apr-17,5,4,Sunday,3,7,0,235,225,96,4
2118,30-Apr-17,6,4,Sunday,3,7,0,235,210,89,11
2119,30-Apr-17,7,4,Sunday,3,7,0,235,190,81,19
2120,30-Apr-17,8,4,Sunday,3,7,0,235,110,47,53
2121,30-Apr-17,9,4,Sunday,3,7,0,235,108,46,54
2122,30-Apr-17,10,4,Sunday,3,7,0,235,107,46,54
2123,30-Apr-17,11,4,Sunday,3,7,0,235,104,44,56
2124,30-Apr-17,12,4,Sunday,3,7,0,235,103,44,56
2125,30-Apr-17,13,4,Sunday,3,7,0,235,101,43,57
2126,30-Apr-17,14,4,Sunday,3,7,0,235,190,81,19
2127,30-Apr-17,15,4,Sunday,3,7,0,235,204,87,13
2128,30-Apr-17,16,4,Sunday,3,7,0,235,210,89,11
2129,30-Apr-17,17,4,Sunday,3,7,0,235,220,94,6
2130,30-Apr-17,18,4,Sunday,3,7,0,235,224,95,5
2131,30-Apr-17,19,4,Sunday,3,7,0,235,224,95,5
2132,30-Apr-17,20,4,Sunday,3,7,0,235,224,95,5
2133,30-Apr-17,21,4,Sunday,3,7,0,235,224,95,5
2134,30-Apr-17,22,4,Sunday,3,7,0,235,224,95,5
2135,30-Apr-17,23,4,Sunday,3,7,0,235,224,95,5
2136,1-May-17,0,5,Monday,1,1,0,235,224,95,5
2137,1-May-17,1,5,Monday,1,1,0,235,224,95,5
2138,1-May-17,2,5,Monday,1,1,0,235,224,95,5
2139,1-May-17,3,5,Monday,1,1,0,235,224,95,5
2140,1-May-17,4,5,Monday,1,1,0,235,224,95,5
2141,1-May-17,5,5,Monday,1,1,0,235,224,95,5
2142,1-May-17,6,5,Monday,1,1,0,235,180,77,23
2143,1-May-17,7,5,Monday,1,1,0,235,170,72,28
2144,1-May-17,8,5,Monday,1,1,0,235,150,64,36
2145,1-May-17,9,5,Monday,1,1,0,235,140,60,40
2146,1-May-17,10,5,Monday,1,1,0,235,140,60,40
2147,1-May-17,11,5,Monday,1,1,0,235,140,60,40
2148,1-May-17,12,5,Monday,1,1,0,235,140,60,40
2149,1-May-17,13,5,Monday,1,1,0,235,190,81,19
2150,1-May-17,14,5,Monday,1,1,0,235,210,89,11
2151,1-May-17,15,5,Monday,1,1,0,235,210,89,11
2152,1-May-17,16,5,Monday,1,1,0,235,210,89,11
2153,1-May-17,17,5,Monday,1,1,0,235,210,89,11
2154,1-May-17,18,5,Monday,1,1,0,235,210,89,11
2155,1-May-17,19,5,Monday,1,1,0,235,210,89,11
2156,1-May-17,20,5,Monday,1,1,0,235,210,89,11
2157,1-May-17,21,5,Monday,1,1,0,235,228,97,3
2158,1-May-17,22,5,Monday,1,1,0,235,228,97,3
2159,1-May-17,23,5,Monday,1,1,0,235,228,97,3
2160,2-May-17,0,5,Tuesday,3,2,1,235,224,95,5
2161,2-May-17,1,5,Tuesday,3,2,1,235,224,95,5
2162,2-May-17,2,5,Tuesday,3,2,1,235,224,95,5
2163,2-May-17,3,5,Tuesday,3,2,1,235,224,95,5
2164,2-May-17,4,5,Tuesday,3,2,1,235,224,95,5
2165,2-May-17,5,5,Tuesday,3,2,1,235,224,95,5
2166,2-May-17,6,5,Tuesday,3,2,1,235,180,77,23
2167,2-May-17,7,5,Tuesday,3,2,1,235,80,34,66
2168,2-May-17,8,5,Tuesday,3,2,1,235,10,4,96
2169,2-May-17,9,5,Tuesday,3,2,1,235,9,4,96
2170,2-May-17,10,5,Tuesday,3,2,1,235,0,0,100
2171,2-May-17,11,5,Tuesday,3,2,1,235,0,0,100
2172,2-May-17,12,5,Tuesday,3,2,1,235,0,0,100
2173,2-May-17,13,5,Tuesday,3,2,1,235,0,0,100
2174,2-May-17,14,5,Tuesday,3,2,1,235,0,0,100
2175,2-May-17,15,5,Tuesday,3,2,1,235,4,2,98
2176,2-May-17,16,5,Tuesday,3,2,1,235,10,4,96
2177,2-May-17,17,5,Tuesday,3,2,1,235,20,9,91
2178,2-May-17,18,5,Tuesday,3,2,1,235,80,34,66
2179,2-May-17,19,5,Tuesday,3,2,1,235,225,96,4
2180,2-May-17,20,5,Tuesday,3,2,1,235,225,96,4
2181,2-May-17,21,5,Tuesday,3,2,1,235,229,97,3
2182,2-May-17,22,5,Tuesday,3,2,1,235,229,97,3
2183,2-May-17,23,5,Tuesday,3,2,1,235,229,97,3
2184,3-May-17,0,5,Wednesday,3,3,1,235,229,97,3
2185,3-May-17,1,5,Wednesday,3,3,1,235,229,97,3
2186,3-May-17,2,5,Wednesday,3,3,1,235,229,97,3
2187,3-May-17,3,5,Wednesday,3,3,1,235,229,97,3
2188,3-May-17,4,5,Wednesday,3,3,1,235,229,97,3
2189,3-May-17,5,5,Wednesday,3,3,1,235,229,97,3
2190,3-May-17,6,5,Wednesday,3,3,1,235,190,81,19
2191,3-May-17,7,5,Wednesday,3,3,1,235,80,34,66
2192,3-May-17,8,5,Wednesday,3,3,1,235,30,13,87
2193,3-May-17,9,5,Wednesday,3,3,1,235,20,9,91
2194,3-May-17,10,5,Wednesday,3,3,1,235,10,4,96
2195,3-May-17,11,5,Wednesday,3,3,1,235,9,4,96
2196,3-May-17,12,5,Wednesday,3,3,1,235,3,1,99
2197,3-May-17,13,5,Wednesday,3,3,1,235,2,1,99
2198,3-May-17,14,5,Wednesday,3,3,1,235,0,0,100
2199,3-May-17,15,5,Wednesday,3,3,1,235,10,4,96
2200,3-May-17,16,5,Wednesday,3,3,1,235,20,9,91
2201,3-May-17,17,5,Wednesday,3,3,1,235,80,34,66
2202,3-May-17,18,5,Wednesday,3,3,1,235,100,43,57
2203,3-May-17,19,5,Wednesday,3,3,1,235,205,87,13
2204,3-May-17,20,5,Wednesday,3,3,1,235,210,89,11
2205,3-May-17,21,5,Wednesday,3,3,1,235,219,93,7
2206,3-May-17,22,5,Wednesday,3,3,1,235,219,93,7
2207,3-May-17,23,5,Wednesday,3,3,1,235,219,93,7
2208,4-May-17,0,5,Thursday,3,4,1,235,219,93,7
2209,4-May-17,1,5,Thursday,3,4,1,235,219,93,7
2210,4-May-17,2,5,Thursday,3,4,1,235,219,93,7
2211,4-May-17,3,5,Thursday,3,4,1,235,219,93,7
2212,4-May-17,4,5,Thursday,3,4,1,235,219,93,7
2213,4-May-17,5,5,Thursday,3,4,1,235,180,77,23
2214,4-May-17,6,5,Thursday,3,4,1,235,160,68,32
2215,4-May-17,7,5,Thursday,3,4,1,235,40,17,83
2216,4-May-17,8,5,Thursday,3,4,1,235,20,9,91
2217,4-May-17,9,5,Thursday,3,4,1,235,10,4,96
2218,4-May-17,10,5,Thursday,3,4,1,235,0,0,100
2219,4-May-17,11,5,Thursday,3,4,1,235,0,0,100
2220,4-May-17,12,5,Thursday,3,4,1,235,0,0,100
2221,4-May-17,13,5,Thursday,3,4,1,235,0,0,100
2222,4-May-17,14,5,Thursday,3,4,1,235,3,1,99
2223,4-May-17,15,5,Thursday,3,4,1,235,5,2,98
2224,4-May-17,16,5,Thursday,3,4,1,235,10,4,96
2225,4-May-17,17,5,Thursday,3,4,1,235,60,26,74
2226,4-May-17,18,5,Thursday,3,4,1,235,100,43,57
2227,4-May-17,19,5,Thursday,3,4,1,235,208,89,11
2228,4-May-17,20,5,Thursday,3,4,1,235,220,94,6
2229,4-May-17,21,5,Thursday,3,4,1,235,220,94,6
2230,4-May-17,22,5,Thursday,3,4,1,235,220,94,6
2231,4-May-17,23,5,Thursday,3,4,1,235,220,94,6
2232,5-May-17,0,5,Friday,3,5,1,235,221,94,6
2233,5-May-17,1,5,Friday,3,5,1,235,221,94,6
2234,5-May-17,2,5,Friday,3,5,1,235,221,94,6
2235,5-May-17,3,5,Friday,3,5,1,235,221,94,6
2236,5-May-17,4,5,Friday,3,5,1,235,221,94,6
2237,5-May-17,5,5,Friday,3,5,1,235,210,89,11
2238,5-May-17,6,5,Friday,3,5,1,235,150,64,36
2239,5-May-17,7,5,Friday,3,5,1,235,30,13,87
2240,5-May-17,8,5,Friday,3,5,1,235,15,6,94
2241,5-May-17,9,5,Friday,3,5,1,235,12,5,95
2242,5-May-17,10,5,Friday,3,5,1,235,0,0,100
2243,5-May-17,11,5,Friday,3,5,1,235,0,0,100
2244,5-May-17,12,5,Friday,3,5,1,235,0,0,100
2245,5-May-17,13,5,Friday,3,5,1,235,0,0,100
2246,5-May-17,14,5,Friday,3,5,1,235,3,1,99
2247,5-May-17,15,5,Friday,3,5,1,235,5,2,98
2248,5-May-17,16,5,Friday,3,5,1,235,10,4,96
2249,5-May-17,17,5,Friday,3,5,1,235,60,26,74
2250,5-May-17,18,5,Friday,3,5,1,235,100,43,57
2251,5-May-17,19,5,Friday,3,5,1,235,205,87,13
2252,5-May-17,20,5,Friday,3,5,1,235,221,94,6
2253,5-May-17,21,5,Friday,3,5,1,235,221,94,6
2254,5-May-17,22,5,Friday,3,5,1,235,221,94,6
2255,5-May-17,23,5,Friday,3,5,1,235,221,94,6
2256,6-May-17,0,5,Saturday,3,6,0,235,228,97,3
2257,6-May-17,1,5,Saturday,3,6,0,235,228,97,3
2258,6-May-17,2,5,Saturday,3,6,0,235,228,97,3
2259,6-May-17,3,5,Saturday,3,6,0,235,228,97,3
2260,6-May-17,4,5,Saturday,3,6,0,235,228,97,3
2261,6-May-17,5,5,Saturday,3,6,0,235,228,97,3
2262,6-May-17,6,5,Saturday,3,6,0,235,170,72,28
2263,6-May-17,7,5,Saturday,3,6,0,235,160,68,32
2264,6-May-17,8,5,Saturday,3,6,0,235,110,47,53
2265,6-May-17,9,5,Saturday,3,6,0,235,110,47,53
2266,6-May-17,10,5,Saturday,3,6,0,235,90,38,62
2267,6-May-17,11,5,Saturday,3,6,0,235,90,38,62
2268,6-May-17,12,5,Saturday,3,6,0,235,90,38,62
2269,6-May-17,13,5,Saturday,3,6,0,235,90,38,62
2270,6-May-17,14,5,Saturday,3,6,0,235,95,40,60
2271,6-May-17,15,5,Saturday,3,6,0,235,110,47,53
2272,6-May-17,16,5,Saturday,3,6,0,235,120,51,49
2273,6-May-17,17,5,Saturday,3,6,0,235,140,60,40
2274,6-May-17,18,5,Saturday,3,6,0,235,160,68,32
2275,6-May-17,19,5,Saturday,3,6,0,235,180,77,23
2276,6-May-17,20,5,Saturday,3,6,0,235,213,91,9
2277,6-May-17,21,5,Saturday,3,6,0,235,217,92,8
2278,6-May-17,22,5,Saturday,3,6,0,235,217,92,8
2279,6-May-17,23,5,Saturday,3,6,0,235,217,92,8
2280,7-May-17,0,5,Sunday,3,7,0,235,224,95,5
2281,7-May-17,1,5,Sunday,3,7,0,235,224,95,5
2282,7-May-17,2,5,Sunday,3,7,0,235,224,95,5
2283,7-May-17,3,5,Sunday,3,7,0,235,224,95,5
2284,7-May-17,4,5,Sunday,3,7,0,235,224,95,5
2285,7-May-17,5,5,Sunday,3,7,0,235,224,95,5
2286,7-May-17,6,5,Sunday,3,7,0,235,210,89,11
2287,7-May-17,7,5,Sunday,3,7,0,235,190,81,19
2288,7-May-17,8,5,Sunday,3,7,0,235,110,47,53
2289,7-May-17,9,5,Sunday,3,7,0,235,108,46,54
2290,7-May-17,10,5,Sunday,3,7,0,235,107,46,54
2291,7-May-17,11,5,Sunday,3,7,0,235,104,44,56
2292,7-May-17,12,5,Sunday,3,7,0,235,103,44,56
2293,7-May-17,13,5,Sunday,3,7,0,235,101,43,57
2294,7-May-17,14,5,Sunday,3,7,0,235,110,47,53
2295,7-May-17,15,5,Sunday,3,7,0,235,153,65,35
2296,7-May-17,16,5,Sunday,3,7,0,235,160,68,32
2297,7-May-17,17,5,Sunday,3,7,0,235,162,69,31
2298,7-May-17,18,5,Sunday,3,7,0,235,190,81,19
2299,7-May-17,19,5,Sunday,3,7,0,235,234,100,0
2300,7-May-17,20,5,Sunday,3,7,0,235,234,100,0
2301,7-May-17,21,5,Sunday,3,7,0,235,234,100,0
2302,7-May-17,22,5,Sunday,3,7,0,235,234,100,0
2303,7-May-17,23,5,Sunday,3,7,0,235,234,100,0
2304,8-May-17,0,5,Monday,4,1,1,235,224,95,5
2305,8-May-17,1,5,Monday,4,1,1,235,220,94,6
2306,8-May-17,2,5,Monday,4,1,1,235,220,94,6
2307,8-May-17,3,5,Monday,4,1,1,235,220,94,6
2308,8-May-17,4,5,Monday,4,1,1,235,220,94,6
2309,8-May-17,5,5,Monday,4,1,1,235,220,94,6
2310,8-May-17,6,5,Monday,4,1,1,235,200,85,15
2311,8-May-17,7,5,Monday,4,1,1,235,200,85,15
2312,8-May-17,8,5,Monday,4,1,1,235,190,81,19
2313,8-May-17,9,5,Monday,4,1,1,235,190,81,19
2314,8-May-17,10,5,Monday,4,1,1,235,190,81,19
2315,8-May-17,11,5,Monday,4,1,1,235,190,81,19
2316,8-May-17,12,5,Monday,4,1,1,235,190,81,19
2317,8-May-17,13,5,Monday,4,1,1,235,190,81,19
2318,8-May-17,14,5,Monday,4,1,1,235,190,81,19
2319,8-May-17,15,5,Monday,4,1,1,235,190,81,19
2320,8-May-17,16,5,Monday,4,1,1,235,190,81,19
2321,8-May-17,17,5,Monday,4,1,1,235,190,81,19
2322,8-May-17,18,5,Monday,4,1,1,235,190,81,19
2323,8-May-17,19,5,Monday,4,1,1,235,190,81,19
2324,8-May-17,20,5,Monday,4,1,1,235,190,81,19
2325,8-May-17,21,5,Monday,4,1,1,235,190,81,19
2326,8-May-17,22,5,Monday,4,1,1,235,190,81,19
2327,8-May-17,23,5,Monday,4,1,1,235,220,94,6
2328,9-May-17,0,5,Tuesday,4,2,1,235,224,95,5
2329,9-May-17,1,5,Tuesday,4,2,1,235,224,95,5
2330,9-May-17,2,5,Tuesday,4,2,1,235,224,95,5
2331,9-May-17,3,5,Tuesday,4,2,1,235,224,95,5
2332,9-May-17,4,5,Tuesday,4,2,1,235,224,95,5
2333,9-May-17,5,5,Tuesday,4,2,1,235,224,95,5
2334,9-May-17,6,5,Tuesday,4,2,1,235,180,77,23
2335,9-May-17,7,5,Tuesday,4,2,1,235,80,34,66
2336,9-May-17,8,5,Tuesday,4,2,1,235,10,4,96
2337,9-May-17,9,5,Tuesday,4,2,1,235,9,4,96
2338,9-May-17,10,5,Tuesday,4,2,1,235,0,0,100
2339,9-May-17,11,5,Tuesday,4,2,1,235,0,0,100
2340,9-May-17,12,5,Tuesday,4,2,1,235,0,0,100
2341,9-May-17,13,5,Tuesday,4,2,1,235,0,0,100
2342,9-May-17,14,5,Tuesday,4,2,1,235,0,0,100
2343,9-May-17,15,5,Tuesday,4,2,1,235,4,2,98
2344,9-May-17,16,5,Tuesday,4,2,1,235,10,4,96
2345,9-May-17,17,5,Tuesday,4,2,1,235,20,9,91
2346,9-May-17,18,5,Tuesday,4,2,1,235,80,34,66
2347,9-May-17,19,5,Tuesday,4,2,1,235,110,47,53
2348,9-May-17,20,5,Tuesday,4,2,1,235,210,89,11
2349,9-May-17,21,5,Tuesday,4,2,1,235,231,98,2
2350,9-May-17,22,5,Tuesday,4,2,1,235,231,98,2
2351,9-May-17,23,5,Tuesday,4,2,1,235,231,98,2
2352,10-May-17,0,5,Wednesday,4,3,1,235,229,97,3
2353,10-May-17,1,5,Wednesday,4,3,1,235,229,97,3
2354,10-May-17,2,5,Wednesday,4,3,1,235,229,97,3
2355,10-May-17,3,5,Wednesday,4,3,1,235,229,97,3
2356,10-May-17,4,5,Wednesday,4,3,1,235,229,97,3
2357,10-May-17,5,5,Wednesday,4,3,1,235,229,97,3
2358,10-May-17,6,5,Wednesday,4,3,1,235,190,81,19
2359,10-May-17,7,5,Wednesday,4,3,1,235,80,34,66
2360,10-May-17,8,5,Wednesday,4,3,1,235,30,13,87
2361,10-May-17,9,5,Wednesday,4,3,1,235,20,9,91
2362,10-May-17,10,5,Wednesday,4,3,1,235,10,4,96
2363,10-May-17,11,5,Wednesday,4,3,1,235,9,4,96
2364,10-May-17,12,5,Wednesday,4,3,1,235,3,1,99
2365,10-May-17,13,5,Wednesday,4,3,1,235,2,1,99
2366,10-May-17,14,5,Wednesday,4,3,1,235,0,0,100
2367,10-May-17,15,5,Wednesday,4,3,1,235,10,4,96
2368,10-May-17,16,5,Wednesday,4,3,1,235,20,9,91
2369,10-May-17,17,5,Wednesday,4,3,1,235,80,34,66
2370,10-May-17,18,5,Wednesday,4,3,1,235,100,43,57
2371,10-May-17,19,5,Wednesday,4,3,1,235,205,87,13
2372,10-May-17,20,5,Wednesday,4,3,1,235,210,89,11
2373,10-May-17,21,5,Wednesday,4,3,1,235,219,93,7
2374,10-May-17,22,5,Wednesday,4,3,1,235,219,93,7
2375,10-May-17,23,5,Wednesday,4,3,1,235,219,93,7
2376,11-May-17,0,5,Thursday,4,4,1,235,219,93,7
2377,11-May-17,1,5,Thursday,4,4,1,235,219,93,7
2378,11-May-17,2,5,Thursday,4,4,1,235,219,93,7
2379,11-May-17,3,5,Thursday,4,4,1,235,219,93,7
2380,11-May-17,4,5,Thursday,4,4,1,235,219,93,7
2381,11-May-17,5,5,Thursday,4,4,1,235,180,77,23
2382,11-May-17,6,5,Thursday,4,4,1,235,160,68,32
2383,11-May-17,7,5,Thursday,4,4,1,235,40,17,83
2384,11-May-17,8,5,Thursday,4,4,1,235,20,9,91
2385,11-May-17,9,5,Thursday,4,4,1,235,10,4,96
2386,11-May-17,10,5,Thursday,4,4,1,235,0,0,100
2387,11-May-17,11,5,Thursday,4,4,1,235,0,0,100
2388,11-May-17,12,5,Thursday,4,4,1,235,0,0,100
2389,11-May-17,13,5,Thursday,4,4,1,235,0,0,100
2390,11-May-17,14,5,Thursday,4,4,1,235,227,97,3
2391,11-May-17,15,5,Thursday,4,4,1,235,5,2,98
2392,11-May-17,16,5,Thursday,4,4,1,235,10,4,96
2393,11-May-17,17,5,Thursday,4,4,1,235,60,26,74
2394,11-May-17,18,5,Thursday,4,4,1,235,100,43,57
2395,11-May-17,19,5,Thursday,4,4,1,235,205,87,13
2396,11-May-17,20,5,Thursday,4,4,1,235,221,94,6
2397,11-May-17,21,5,Thursday,4,4,1,235,221,94,6
2398,11-May-17,22,5,Thursday,4,4,1,235,221,94,6
2399,11-May-17,23,5,Thursday,4,4,1,235,221,94,6
2400,12-May-17,0,5,Friday,4,5,1,235,221,94,6
2401,12-May-17,1,5,Friday,4,5,1,235,221,94,6
2402,12-May-17,2,5,Friday,4,5,1,235,221,94,6
2403,12-May-17,3,5,Friday,4,5,1,235,221,94,6
2404,12-May-17,4,5,Friday,4,5,1,235,221,94,6
2405,12-May-17,5,5,Friday,4,5,1,235,210,89,11
2406,12-May-17,6,5,Friday,4,5,1,235,150,64,36
2407,12-May-17,7,5,Friday,4,5,1,235,30,13,87
2408,12-May-17,8,5,Friday,4,5,1,235,15,6,94
2409,12-May-17,9,5,Friday,4,5,1,235,12,5,95
2410,12-May-17,10,5,Friday,4,5,1,235,0,0,100
2411,12-May-17,11,5,Friday,4,5,1,235,0,0,100
2412,12-May-17,12,5,Friday,4,5,1,235,0,0,100
2413,12-May-17,13,5,Friday,4,5,1,235,0,0,100
2414,12-May-17,14,5,Friday,4,5,1,235,3,1,99
2415,12-May-17,15,5,Friday,4,5,1,235,5,2,98
2416,12-May-17,16,5,Friday,4,5,1,235,10,4,96
2417,12-May-17,17,5,Friday,4,5,1,235,60,26,74
2418,12-May-17,18,5,Friday,4,5,1,235,100,43,57
2419,12-May-17,19,5,Friday,4,5,1,235,205,87,13
2420,12-May-17,20,5,Friday,4,5,1,235,221,94,6
2421,12-May-17,21,5,Friday,4,5,1,235,221,94,6
2422,12-May-17,22,5,Friday,4,5,1,235,221,94,6
2423,12-May-17,23,5,Friday,4,5,1,235,221,94,6
2424,13-May-17,0,5,Saturday,4,6,0,235,228,97,3
2425,13-May-17,1,5,Saturday,4,6,0,235,228,97,3
2426,13-May-17,2,5,Saturday,4,6,0,235,228,97,3
2427,13-May-17,3,5,Saturday,4,6,0,235,228,97,3
2428,13-May-17,4,5,Saturday,4,6,0,235,228,97,3
2429,13-May-17,5,5,Saturday,4,6,0,235,228,97,3
2430,13-May-17,6,5,Saturday,4,6,0,235,170,72,28
2431,13-May-17,7,5,Saturday,4,6,0,235,160,68,32
2432,13-May-17,8,5,Saturday,4,6,0,235,110,47,53
2433,13-May-17,9,5,Saturday,4,6,0,235,110,47,53
2434,13-May-17,10,5,Saturday,4,6,0,235,90,38,62
2435,13-May-17,11,5,Saturday,4,6,0,235,90,38,62
2436,13-May-17,12,5,Saturday,4,6,0,235,90,38,62
2437,13-May-17,13,5,Saturday,4,6,0,235,90,38,62
2438,13-May-17,14,5,Saturday,4,6,0,235,95,40,60
2439,13-May-17,15,5,Saturday,4,6,0,235,110,47,53
2440,13-May-17,16,5,Saturday,4,6,0,235,120,51,49
2441,13-May-17,17,5,Saturday,4,6,0,235,140,60,40
2442,13-May-17,18,5,Saturday,4,6,0,235,160,68,32
2443,13-May-17,19,5,Saturday,4,6,0,235,180,77,23
2444,13-May-17,20,5,Saturday,4,6,0,235,213,91,9
2445,13-May-17,21,5,Saturday,4,6,0,235,217,92,8
2446,13-May-17,22,5,Saturday,4,6,0,235,217,92,8
2447,13-May-17,23,5,Saturday,4,6,0,235,217,92,8
2448,14-May-17,0,5,Sunday,4,7,0,235,224,95,5
2449,14-May-17,1,5,Sunday,4,7,0,235,224,95,5
2450,14-May-17,2,5,Sunday,4,7,0,235,224,95,5
2451,14-May-17,3,5,Sunday,4,7,0,235,224,95,5
2452,14-May-17,4,5,Sunday,4,7,0,235,224,95,5
2453,14-May-17,5,5,Sunday,4,7,0,235,224,95,5
2454,14-May-17,6,5,Sunday,4,7,0,235,210,89,11
2455,14-May-17,7,5,Sunday,4,7,0,235,190,81,19
2456,14-May-17,8,5,Sunday,4,7,0,235,110,47,53
2457,14-May-17,9,5,Sunday,4,7,0,235,108,46,54
2458,14-May-17,10,5,Sunday,4,7,0,235,107,46,54
2459,14-May-17,11,5,Sunday,4,7,0,235,104,44,56
2460,14-May-17,12,5,Sunday,4,7,0,235,103,44,56
2461,14-May-17,13,5,Sunday,4,7,0,235,101,43,57
2462,14-May-17,14,5,Sunday,4,7,0,235,110,47,53
2463,14-May-17,15,5,Sunday,4,7,0,235,153,65,35
2464,14-May-17,16,5,Sunday,4,7,0,235,160,68,32
2465,14-May-17,17,5,Sunday,4,7,0,235,162,69,31
2466,14-May-17,18,5,Sunday,4,7,0,235,190,81,19
2467,14-May-17,19,5,Sunday,4,7,0,235,234,100,0
2468,14-May-17,20,5,Sunday,4,7,0,235,234,100,0
2469,14-May-17,21,5,Sunday,4,7,0,235,234,100,0
2470,14-May-17,22,5,Sunday,4,7,0,235,234,100,0
2471,14-May-17,23,5,Sunday,4,7,0,235,234,100,0
2472,15-May-17,0,5,Monday,4,1,1,235,224,95,5
2473,15-May-17,1,5,Monday,4,1,1,235,220,94,6
2474,15-May-17,2,5,Monday,4,1,1,235,220,94,6
2475,15-May-17,3,5,Monday,4,1,1,235,220,94,6
2476,15-May-17,4,5,Monday,4,1,1,235,220,94,6
2477,15-May-17,5,5,Monday,4,1,1,235,220,94,6
2478,15-May-17,6,5,Monday,4,1,1,235,200,85,15
2479,15-May-17,7,5,Monday,4,1,1,235,200,85,15
2480,15-May-17,8,5,Monday,4,1,1,235,190,81,19
2481,15-May-17,9,5,Monday,4,1,1,235,190,81,19
2482,15-May-17,10,5,Monday,4,1,1,235,190,81,19
2483,15-May-17,11,5,Monday,4,1,1,235,190,81,19
2484,15-May-17,12,5,Monday,4,1,1,235,190,81,19
2485,15-May-17,13,5,Monday,4,1,1,235,190,81,19
2486,15-May-17,14,5,Monday,4,1,1,235,190,81,19
2487,15-May-17,15,5,Monday,4,1,1,235,190,81,19
2488,15-May-17,16,5,Monday,4,1,1,235,190,81,19
2489,15-May-17,17,5,Monday,4,1,1,235,190,81,19
2490,15-May-17,18,5,Monday,4,1,1,235,190,81,19
2491,15-May-17,19,5,Monday,4,1,1,235,190,81,19
2492,15-May-17,20,5,Monday,4,1,1,235,190,81,19
2493,15-May-17,21,5,Monday,4,1,1,235,190,81,19
2494,15-May-17,22,5,Monday,4,1,1,235,190,81,19
2495,15-May-17,23,5,Monday,4,1,1,235,220,94,6
2496,16-May-17,0,5,Tuesday,4,2,1,235,224,95,5
2497,16-May-17,1,5,Tuesday,4,2,1,235,224,95,5
2498,16-May-17,2,5,Tuesday,4,2,1,235,224,95,5
2499,16-May-17,3,5,Tuesday,4,2,1,235,224,95,5
2500,16-May-17,4,5,Tuesday,4,2,1,235,224,95,5
2501,16-May-17,5,5,Tuesday,4,2,1,235,224,95,5
2502,16-May-17,6,5,Tuesday,4,2,1,235,180,77,23
2503,16-May-17,7,5,Tuesday,4,2,1,235,80,34,66
2504,16-May-17,8,5,Tuesday,4,2,1,235,10,4,96
2505,16-May-17,9,5,Tuesday,4,2,1,235,9,4,96
2506,16-May-17,10,5,Tuesday,4,2,1,235,0,0,100
2507,16-May-17,11,5,Tuesday,4,2,1,235,0,0,100
