Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
2076,28-Apr-17,13,4,Friday,3,5,1,100,4,4,96
2077,28-Apr-17,14,4,Friday,3,5,1,100,13,13,87
2078,28-Apr-17,15,4,Friday,3,5,1,100,15,15,85
2079,28-Apr-17,16,4,Friday,3,5,1,100,15,15,85
2080,28-Apr-17,17,4,Friday,3,5,1,100,20,20,80
2081,28-Apr-17,18,4,Friday,3,5,1,100,40,40,60
2082,28-Apr-17,19,4,Friday,3,5,1,100,50,50,50
2083,28-Apr-17,20,4,Friday,3,5,1,100,72,72,28
2084,28-Apr-17,21,4,Friday,3,5,1,100,80,80,20
2085,28-Apr-17,22,4,Friday,3,5,1,100,98,98,2
2086,28-Apr-17,23,4,Friday,3,5,1,100,98,98,2
2087,29-Apr-17,0,4,Saturday,3,6,0,100,98,98,2
2088,29-Apr-17,1,4,Saturday,3,6,0,100,98,98,2
2089,29-Apr-17,2,4,Saturday,3,6,0,100,98,98,2
2090,29-Apr-17,3,4,Saturday,3,6,0,100,98,98,2
2091,29-Apr-17,4,4,Saturday,3,6,0,100,98,98,2
2092,29-Apr-17,5,4,Saturday,3,6,0,100,80,80,20
2093,29-Apr-17,6,4,Saturday,3,6,0,100,70,70,30
2094,29-Apr-17,7,4,Saturday,3,6,0,100,60,60,40
2095,29-Apr-17,8,4,Saturday,3,6,0,100,50,50,50
2096,29-Apr-17,9,4,Saturday,3,6,0,100,40,40,60
2097,29-Apr-17,10,4,Saturday,3,6,0,100,30,30,70
2098,29-Apr-17,11,4,Saturday,3,6,0,100,20,20,80
2099,29-Apr-17,12,4,Saturday,3,6,0,100,20,20,80
2100,29-Apr-17,13,4,Saturday,3,6,0,100,20,20,80
2101,29-Apr-17,14,4,Saturday,3,6,0,100,20,20,80
2102,29-Apr-17,15,4,Saturday,3,6,0,100,20,20,80
2103,29-Apr-17,16,4,Saturday,3,6,0,100,38,38,62
2104,29-Apr-17,17,4,Saturday,3,6,0,100,60,60,40
2105,29-Apr-17,18,4,Saturday,3,6,0,100,72,72,28
2106,29-Apr-17,19,4,Saturday,3,6,0,100,80,80,20
2107,29-Apr-17,20,4,Saturday,3,6,0,100,90,90,10
2108,29-Apr-17,21,4,Saturday,3,6,0,100,96,96,4
2109,29-Apr-17,22,4,Saturday,3,6,0,100,96,96,4
2110,29-Apr-17,23,4,Saturday,3,6,0,100,96,96,4
2111,30-Apr-17,0,4,Sunday,3,7,0,100,96,96,4
2112,30-Apr-17,1,4,Sunday,3,7,0,100,96,96,4
2113,30-Apr-17,2,4,Sunday,3,7,0,100,96,96,4
2114,30-Apr-17,3,4,Sunday,3,7,0,100,96,96,4
2115,30-Apr-17,4,4,Sunday,3,7,0,100,96,96,4
2116,30-Apr-17,5,4,Sunday,3,7,0,100,96,96,4
2117,30-Apr-17,6,4,Sunday,3,7,0,100,90,90,10
2118,30-Apr-17,7,4,Sunday,3,7,0,100,80,80,20
2119,30-Apr-17,8,4,Sunday,3,7,0,100,60,60,40
2120,30-Apr-17,9,4,Sunday,3,7,0,100,55,55,45
2121,30-Apr-17,10,4,Sunday,3,7,0,100,45,45,55
2122,30-Apr-17,11,4,Sunday,3,7,0,100,45,45,55
2123,30-Apr-17,12,4,Sunday,3,7,0,100,45,45,55
2124,30-Apr-17,13,4,Sunday,3,7,0,100,45,45,55
2125,30-Apr-17,14,4,Sunday,3,7,0,100,45,45,55
2126,30-Apr-17,15,4,Sunday,3,7,0,100,45,45,55
2127,30-Apr-17,16,4,Sunday,3,7,0,100,56,56,44
2128,30-Apr-17,17,4,Sunday,3,7,0,100,68,68,32
2129,30-Apr-17,18,4,Sunday,3,7,0,100,70,70,30
2130,30-Apr-17,19,4,Sunday,3,7,0,100,78,78,22
2131,30-Apr-17,20,4,Sunday,3,7,0,100,80,80,20
2132,30-Apr-17,21,4,Sunday,3,7,0,100,90,90,10
2133,30-Apr-17,22,4,Sunday,3,7,0,100,97,97,3
2134,30-Apr-17,23,4,Sunday,3,7,0,100,97,97,3
2135,1-May-17,0,5,Monday,1,1,1,100,95,95,5
2136,1-May-17,1,5,Monday,1,1,1,100,95,95,5
2137,1-May-17,2,5,Monday,1,1,1,100,95,95,5
2138,1-May-17,3,5,Monday,1,1,1,100,95,95,5
2139,1-May-17,4,5,Monday,1,1,1,100,95,95,5
2140,1-May-17,5,5,Monday,1,1,1,100,95,95,5
2141,1-May-17,6,5,Monday,1,1,1,100,80,80,20
2142,1-May-17,7,5,Monday,1,1,1,100,70,70,30
2143,1-May-17,8,5,Monday,1,1,1,100,60,60,40
2144,1-May-17,9,5,Monday,1,1,1,100,50,50,50
2145,1-May-17,10,5,Monday,1,1,1,100,40,40,60
2146,1-May-17,11,5,Monday,1,1,1,100,30,30,70
2147,1-May-17,12,5,Monday,1,1,1,100,20,20,80
2148,1-May-17,13,5,Monday,1,1,1,100,20,20,80
2149,1-May-17,14,5,Monday,1,1,1,100,20,20,80
2150,1-May-17,15,5,Monday,1,1,1,100,20,20,80
2151,1-May-17,16,5,Monday,1,1,1,100,20,20,80
2152,1-May-17,17,5,Monday,1,1,1,100,38,38,62
2153,1-May-17,18,5,Monday,1,1,1,100,60,60,40
2154,1-May-17,19,5,Monday,1,1,1,100,72,72,28
2155,1-May-17,20,5,Monday,1,1,1,100,80,80,20
2156,1-May-17,21,5,Monday,1,1,1,100,99,99,1
2157,1-May-17,22,5,Monday,1,1,1,100,99,99,1
2158,1-May-17,23,5,Monday,1,1,1,100,99,99,1
2159,2-May-17,0,5,Tuesday,3,2,1,100,99,99,1
2160,2-May-17,1,5,Tuesday,3,2,1,100,99,99,1
2161,2-May-17,2,5,Tuesday,3,2,1,100,99,99,1
2162,2-May-17,3,5,Tuesday,3,2,1,100,99,99,1
2163,2-May-17,4,5,Tuesday,3,2,1,100,99,99,1
2164,2-May-17,5,5,Tuesday,3,2,1,100,80,80,20
2165,2-May-17,6,5,Tuesday,3,2,1,100,60,60,40
2166,2-May-17,7,5,Tuesday,3,2,1,100,20,20,80
2167,2-May-17,8,5,Tuesday,3,2,1,100,10,10,90
2168,2-May-17,9,5,Tuesday,3,2,1,100,0,0,100
2169,2-May-17,10,5,Tuesday,3,2,1,100,0,0,100
2170,2-May-17,11,5,Tuesday,3,2,1,100,0,0,100
2171,2-May-17,12,5,Tuesday,3,2,1,100,0,0,100
2172,2-May-17,13,5,Tuesday,3,2,1,100,0,0,100
2173,2-May-17,14,5,Tuesday,3,2,1,100,0,0,100
2174,2-May-17,15,5,Tuesday,3,2,1,100,2,2,98
2175,2-May-17,16,5,Tuesday,3,2,1,100,5,5,95
2176,2-May-17,17,5,Tuesday,3,2,1,100,7,7,93
2177,2-May-17,18,5,Tuesday,3,2,1,100,9,9,91
2178,2-May-17,19,5,Tuesday,3,2,1,100,10,10,90
2179,2-May-17,20,5,Tuesday,3,2,1,100,15,15,85
2180,2-May-17,21,5,Tuesday,3,2,1,100,30,30,70
2181,2-May-17,22,5,Tuesday,3,2,1,100,35,35,65
2182,2-May-17,23,5,Tuesday,3,2,1,100,40,40,60
2183,3-May-17,0,5,Wednesday,3,3,1,100,40,40,60
2184,3-May-17,1,5,Wednesday,3,3,1,100,40,40,60
2185,3-May-17,2,5,Wednesday,3,3,1,100,60,60,40
2186,3-May-17,3,5,Wednesday,3,3,1,100,70,70,30
2187,3-May-17,4,5,Wednesday,3,3,1,100,90,90,10
2188,3-May-17,5,5,Wednesday,3,3,1,100,95,95,5
2189,3-May-17,6,5,Wednesday,3,3,1,100,80,80,20
2190,3-May-17,7,5,Wednesday,3,3,1,100,60,60,40
2191,3-May-17,8,5,Wednesday,3,3,1,100,12,12,88
2192,3-May-17,9,5,Wednesday,3,3,1,100,10,10,90
2193,3-May-17,10,5,Wednesday,3,3,1,100,0,0,100
2194,3-May-17,11,5,Wednesday,3,3,1,100,0,0,100
2195,3-May-17,12,5,Wednesday,3,3,1,100,0,0,100
2196,3-May-17,13,5,Wednesday,3,3,1,100,0,0,100
2197,3-May-17,14,5,Wednesday,3,3,1,100,0,0,100
2198,3-May-17,15,5,Wednesday,3,3,1,100,3,3,97
2199,3-May-17,16,5,Wednesday,3,3,1,100,5,5,95
2200,3-May-17,17,5,Wednesday,3,3,1,100,6,6,94
2201,3-May-17,18,5,Wednesday,3,3,1,100,14,14,86
2202,3-May-17,19,5,Wednesday,3,3,1,100,28,28,72
2203,3-May-17,20,5,Wednesday,3,3,1,100,30,30,70
2204,3-May-17,21,5,Wednesday,3,3,1,100,37,37,63
2205,3-May-17,22,5,Wednesday,3,3,1,100,80,80,20
2206,3-May-17,23,5,Wednesday,3,3,1,100,95,95,5
2207,4-May-17,0,5,Thursday,3,4,1,100,95,95,5
2208,4-May-17,1,5,Thursday,3,4,1,100,95,95,5
2209,4-May-17,2,5,Thursday,3,4,1,100,95,95,5
2210,4-May-17,3,5,Thursday,3,4,1,100,95,95,5
2211,4-May-17,4,5,Thursday,3,4,1,100,95,95,5
2212,4-May-17,5,5,Thursday,3,4,1,100,95,95,5
2213,4-May-17,6,5,Thursday,3,4,1,100,70,70,30
2214,4-May-17,7,5,Thursday,3,4,1,100,60,60,40
2215,4-May-17,8,5,Thursday,3,4,1,100,20,20,80
2216,4-May-17,9,5,Thursday,3,4,1,100,10,10,90
2217,4-May-17,10,5,Thursday,3,4,1,100,0,0,100
2218,4-May-17,11,5,Thursday,3,4,1,100,0,0,100
2219,4-May-17,12,5,Thursday,3,4,1,100,0,0,100
2220,4-May-17,13,5,Thursday,3,4,1,100,0,0,100
2221,4-May-17,14,5,Thursday,3,4,1,100,0,0,100
2222,4-May-17,15,5,Thursday,3,4,1,100,0,0,100
2223,4-May-17,16,5,Thursday,3,4,1,100,2,2,98
2224,4-May-17,17,5,Thursday,3,4,1,100,30,30,70
2225,4-May-17,18,5,Thursday,3,4,1,100,60,60,40
2226,4-May-17,19,5,Thursday,3,4,1,100,93,93,7
2227,4-May-17,20,5,Thursday,3,4,1,100,93,93,7
2228,4-May-17,21,5,Thursday,3,4,1,100,93,93,7
2229,4-May-17,22,5,Thursday,3,4,1,100,93,93,7
2230,4-May-17,23,5,Thursday,3,4,1,100,93,93,7
2231,5-May-17,0,5,Friday,3,5,1,100,93,93,7
2232,5-May-17,1,5,Friday,3,5,1,100,93,93,7
2233,5-May-17,2,5,Friday,3,5,1,100,93,93,7
2234,5-May-17,3,5,Friday,3,5,1,100,93,93,7
2235,5-May-17,4,5,Friday,3,5,1,100,93,93,7
2236,5-May-17,5,5,Friday,3,5,1,100,93,93,7
2237,5-May-17,6,5,Friday,3,5,1,100,70,70,30
2238,5-May-17,7,5,Friday,3,5,1,100,40,40,60
2239,5-May-17,8,5,Friday,3,5,1,100,28,28,72
2240,5-May-17,9,5,Friday,3,5,1,100,10,10,90
2241,5-May-17,10,5,Friday,3,5,1,100,0,0,100
2242,5-May-17,11,5,Friday,3,5,1,100,0,0,100
2243,5-May-17,12,5,Friday,3,5,1,100,0,0,100
2244,5-May-17,13,5,Friday,3,5,1,100,4,4,96
2245,5-May-17,14,5,Friday,3,5,1,100,13,13,87
2246,5-May-17,15,5,Friday,3,5,1,100,15,15,85
2247,5-May-17,16,5,Friday,3,5,1,100,15,15,85
2248,5-May-17,17,5,Friday,3,5,1,100,20,20,80
2249,5-May-17,18,5,Friday,3,5,1,100,40,40,60
2250,5-May-17,19,5,Friday,3,5,1,100,50,50,50
2251,5-May-17,20,5,Friday,3,5,1,100,72,72,28
2252,5-May-17,21,5,Friday,3,5,1,100,80,80,20
2253,5-May-17,22,5,Friday,3,5,1,100,98,98,2
2254,5-May-17,23,5,Friday,3,5,1,100,98,98,2
2255,6-May-17,0,5,Saturday,3,6,0,100,98,98,2
2256,6-May-17,1,5,Saturday,3,6,0,100,98,98,2
2257,6-May-17,2,5,Saturday,3,6,0,100,98,98,2
2258,6-May-17,3,5,Saturday,3,6,0,100,98,98,2
2259,6-May-17,4,5,Saturday,3,6,0,100,98,98,2
2260,6-May-17,5,5,Saturday,3,6,0,100,80,80,20
2261,6-May-17,6,5,Saturday,3,6,0,100,70,70,30
2262,6-May-17,7,5,Saturday,3,6,0,100,60,60,40
2263,6-May-17,8,5,Saturday,3,6,0,100,50,50,50
2264,6-May-17,9,5,Saturday,3,6,0,100,40,40,60
2265,6-May-17,10,5,Saturday,3,6,0,100,30,30,70
2266,6-May-17,11,5,Saturday,3,6,0,100,20,20,80
2267,6-May-17,12,5,Saturday,3,6,0,100,20,20,80
2268,6-May-17,13,5,Saturday,3,6,0,100,20,20,80
2269,6-May-17,14,5,Saturday,3,6,0,100,20,20,80
2270,6-May-17,15,5,Saturday,3,6,0,100,20,20,80
2271,6-May-17,16,5,Saturday,3,6,0,100,25,25,75
2272,6-May-17,17,5,Saturday,3,6,0,100,25,25,75
2273,6-May-17,18,5,Saturday,3,6,0,100,25,25,75
2274,6-May-17,19,5,Saturday,3,6,0,100,28,28,72
2275,6-May-17,20,5,Saturday,3,6,0,100,30,30,70
2276,6-May-17,21,5,Saturday,3,6,0,100,35,35,65
2277,6-May-17,22,5,Saturday,3,6,0,100,38,38,62
2278,6-May-17,23,5,Saturday,3,6,0,100,40,40,60
2279,7-May-17,0,5,Sunday,3,7,0,100,95,95,5
2280,7-May-17,1,5,Sunday,3,7,0,100,95,95,5
2281,7-May-17,2,5,Sunday,3,7,0,100,95,95,5
2282,7-May-17,3,5,Sunday,3,7,0,100,95,95,5
2283,7-May-17,4,5,Sunday,3,7,0,100,95,95,5
2284,7-May-17,5,5,Sunday,3,7,0,100,95,95,5
2285,7-May-17,6,5,Sunday,3,7,0,100,90,90,10
2286,7-May-17,7,5,Sunday,3,7,0,100,80,80,20
2287,7-May-17,8,5,Sunday,3,7,0,100,60,60,40
2288,7-May-17,9,5,Sunday,3,7,0,100,55,55,45
2289,7-May-17,10,5,Sunday,3,7,0,100,45,45,55
2290,7-May-17,11,5,Sunday,3,7,0,100,45,45,55
2291,7-May-17,12,5,Sunday,3,7,0,100,45,45,55
2292,7-May-17,13,5,Sunday,3,7,0,100,45,45,55
2293,7-May-17,14,5,Sunday,3,7,0,100,45,45,55
2294,7-May-17,15,5,Sunday,3,7,0,100,45,45,55
2295,7-May-17,16,5,Sunday,3,7,0,100,56,56,44
2296,7-May-17,17,5,Sunday,3,7,0,100,68,68,32
2297,7-May-17,18,5,Sunday,3,7,0,100,70,70,30
2298,7-May-17,19,5,Sunday,3,7,0,100,78,78,22
2299,7-May-17,20,5,Sunday,3,7,0,100,80,80,20
2300,7-May-17,21,5,Sunday,3,7,0,100,90,90,10
2301,7-May-17,22,5,Sunday,3,7,0,100,97,97,3
2302,7-May-17,23,5,Sunday,3,7,0,100,97,97,3
2303,8-May-17,0,5,Monday,4,1,1,100,97,97,3
2304,8-May-17,1,5,Monday,4,1,1,100,97,97,3
2305,8-May-17,2,5,Monday,4,1,1,100,97,97,3
2306,8-May-17,3,5,Monday,4,1,1,100,97,97,3
2307,8-May-17,4,5,Monday,4,1,1,100,97,97,3
2308,8-May-17,5,5,Monday,4,1,1,100,97,97,3
2309,8-May-17,6,5,Monday,4,1,1,100,80,80,20
2310,8-May-17,7,5,Monday,4,1,1,100,60,60,40
2311,8-May-17,8,5,Monday,4,1,1,100,12,12,88
2312,8-May-17,9,5,Monday,4,1,1,100,10,10,90
2313,8-May-17,10,5,Monday,4,1,1,100,0,0,100
2314,8-May-17,11,5,Monday,4,1,1,100,0,0,100
2315,8-May-17,12,5,Monday,4,1,1,100,0,0,100
2316,8-May-17,13,5,Monday,4,1,1,100,0,0,100
2317,8-May-17,14,5,Monday,4,1,1,100,0,0,100
2318,8-May-17,15,5,Monday,4,1,1,100,3,3,97
2319,8-May-17,16,5,Monday,4,1,1,100,5,5,95
2320,8-May-17,17,5,Monday,4,1,1,100,6,6,94
2321,8-May-17,18,5,Monday,4,1,1,100,12,12,88
2322,8-May-17,19,5,Monday,4,1,1,100,40,40,60
2323,8-May-17,20,5,Monday,4,1,1,100,70,70,30
2324,8-May-17,21,5,Monday,4,1,1,100,98,98,2
2325,8-May-17,22,5,Monday,4,1,1,100,98,98,2
2326,8-May-17,23,5,Monday,4,1,1,100,95,95,5
2327,9-May-17,0,5,Tuesday,4,2,1,100,95,95,5
2328,9-May-17,1,5,Tuesday,4,2,1,100,95,95,5
2329,9-May-17,2,5,Tuesday,4,2,1,100,95,95,5
2330,9-May-17,3,5,Tuesday,4,2,1,100,95,95,5
2331,9-May-17,4,5,Tuesday,4,2,1,100,95,95,5
2332,9-May-17,5,5,Tuesday,4,2,1,100,80,80,20
2333,9-May-17,6,5,Tuesday,4,2,1,100,70,70,30
2334,9-May-17,7,5,Tuesday,4,2,1,100,30,30,70
2335,9-May-17,8,5,Tuesday,4,2,1,100,10,10,90
2336,9-May-17,9,5,Tuesday,4,2,1,100,0,0,100
2337,9-May-17,10,5,Tuesday,4,2,1,100,0,0,100
2338,9-May-17,11,5,Tuesday,4,2,1,100,0,0,100
2339,9-May-17,12,5,Tuesday,4,2,1,100,0,0,100
2340,9-May-17,13,5,Tuesday,4,2,1,100,0,0,100
2341,9-May-17,14,5,Tuesday,4,2,1,100,0,0,100
2342,9-May-17,15,5,Tuesday,4,2,1,100,3,3,97
2343,9-May-17,16,5,Tuesday,4,2,1,100,4,4,96
2344,9-May-17,17,5,Tuesday,4,2,1,100,6,6,94
2345,9-May-17,18,5,Tuesday,4,2,1,100,7,7,93
2346,9-May-17,19,5,Tuesday,4,2,1,100,7,7,93
2347,9-May-17,20,5,Tuesday,4,2,1,100,9,9,91
2348,9-May-17,21,5,Tuesday,4,2,1,100,40,40,60
2349,9-May-17,22,5,Tuesday,4,2,1,100,60,60,40
2350,9-May-17,23,5,Tuesday,4,2,1,100,70,70,30
2351,10-May-17,0,5,Wednesday,4,3,1,100,90,90,10
2352,10-May-17,1,5,Wednesday,4,3,1,100,98,98,2
2353,10-May-17,2,5,Wednesday,4,3,1,100,98,98,2
2354,10-May-17,3,5,Wednesday,4,3,1,100,98,98,2
2355,10-May-17,4,5,Wednesday,4,3,1,100,98,98,2
2356,10-May-17,5,5,Wednesday,4,3,1,100,98,98,2
2357,10-May-17,6,5,Wednesday,4,3,1,100,80,80,20
2358,10-May-17,7,5,Wednesday,4,3,1,100,60,60,40
2359,10-May-17,8,5,Wednesday,4,3,1,100,30,30,70
2360,10-May-17,9,5,Wednesday,4,3,1,100,10,10,90
2361,10-May-17,10,5,Wednesday,4,3,1,100,0,0,100
2362,10-May-17,11,5,Wednesday,4,3,1,100,0,0,100
2363,10-May-17,12,5,Wednesday,4,3,1,100,0,0,100
2364,10-May-17,13,5,Wednesday,4,3,1,100,0,0,100
2365,10-May-17,14,5,Wednesday,4,3,1,100,0,0,100
2366,10-May-17,15,5,Wednesday,4,3,1,100,2,2,98
2367,10-May-17,16,5,Wednesday,4,3,1,100,3,3,97
2368,10-May-17,17,5,Wednesday,4,3,1,100,5,5,95
2369,10-May-17,18,5,Wednesday,4,3,1,100,10,10,90
2370,10-May-17,19,5,Wednesday,4,3,1,100,20,20,80
2371,10-May-17,20,5,Wednesday,4,3,1,100,30,30,70
2372,10-May-17,21,5,Wednesday,4,3,1,100,50,50,50
2373,10-May-17,22,5,Wednesday,4,3,1,100,80,80,20
2374,10-May-17,23,5,Wednesday,4,3,1,100,98,98,2
2375,11-May-17,0,5,Thursday,4,4,1,100,95,95,5
2376,11-May-17,1,5,Thursday,4,4,1,100,95,95,5
2377,11-May-17,2,5,Thursday,4,4,1,100,95,95,5
2378,11-May-17,3,5,Thursday,4,4,1,100,95,95,5
2379,11-May-17,4,5,Thursday,4,4,1,100,95,95,5
2380,11-May-17,5,5,Thursday,4,4,1,100,95,95,5
2381,11-May-17,6,5,Thursday,4,4,1,100,70,70,30
2382,11-May-17,7,5,Thursday,4,4,1,100,60,60,40
2383,11-May-17,8,5,Thursday,4,4,1,100,20,20,80
2384,11-May-17,9,5,Thursday,4,4,1,100,10,10,90
2385,11-May-17,10,5,Thursday,4,4,1,100,0,0,100
2386,11-May-17,11,5,Thursday,4,4,1,100,0,0,100
2387,11-May-17,12,5,Thursday,4,4,1,100,0,0,100
2388,11-May-17,13,5,Thursday,4,4,1,100,2,2,98
2389,11-May-17,14,5,Thursday,4,4,1,100,0,0,100
2390,11-May-17,15,5,Thursday,4,4,1,100,2,2,98
2391,11-May-17,16,5,Thursday,4,4,1,100,3,3,97
2392,11-May-17,17,5,Thursday,4,4,1,100,8,8,92
2393,11-May-17,18,5,Thursday,4,4,1,100,10,10,90
2394,11-May-17,19,5,Thursday,4,4,1,100,12,12,88
2395,11-May-17,20,5,Thursday,4,4,1,100,30,30,70
2396,11-May-17,21,5,Thursday,4,4,1,100,80,80,20
2397,11-May-17,22,5,Thursday,4,4,1,100,92,92,8
2398,11-May-17,23,5,Thursday,4,4,1,100,97,97,3
2399,12-May-17,0,5,Friday,4,5,1,100,97,97,3
2400,12-May-17,1,5,Friday,4,5,1,100,97,97,3
2401,12-May-17,2,5,Friday,4,5,1,100,97,97,3
2402,12-May-17,3,5,Friday,4,5,1,100,97,97,3
2403,12-May-17,4,5,Friday,4,5,1,100,97,97,3
2404,12-May-17,5,5,Friday,4,5,1,100,78,78,22
2405,12-May-17,6,5,Friday,4,5,1,100,64,64,36
2406,12-May-17,7,5,Friday,4,5,1,100,11,11,89
2407,12-May-17,8,5,Friday,4,5,1,100,9,9,91
2408,12-May-17,9,5,Friday,4,5,1,100,0,0,100
2409,12-May-17,10,5,Friday,4,5,1,100,0,0,100
2410,12-May-17,11,5,Friday,4,5,1,100,0,0,100
2411,12-May-17,12,5,Friday,4,5,1,100,0,0,100
2412,12-May-17,13,5,Friday,4,5,1,100,0,0,100
2413,12-May-17,14,5,Friday,4,5,1,100,4,4,96
2414,12-May-17,15,5,Friday,4,5,1,100,6,6,94
2415,12-May-17,16,5,Friday,4,5,1,100,8,8,92
2416,12-May-17,17,5,Friday,4,5,1,100,14,14,86
2417,12-May-17,18,5,Friday,4,5,1,100,28,28,72
2418,12-May-17,19,5,Friday,4,5,1,100,30,30,70
2419,12-May-17,20,5,Friday,4,5,1,100,37,37,63
2420,12-May-17,21,5,Friday,4,5,1,100,80,80,20
2421,12-May-17,22,5,Friday,4,5,1,100,95,95,5
2422,12-May-17,23,5,Friday,4,5,1,100,95,95,5
2423,13-May-17,0,5,Saturday,4,6,0,100,95,95,5
2424,13-May-17,1,5,Saturday,4,6,0,100,95,95,5
2425,13-May-17,2,5,Saturday,4,6,0,100,95,95,5
2426,13-May-17,3,5,Saturday,4,6,0,100,95,95,5
2427,13-May-17,4,5,Saturday,4,6,0,100,95,95,5
2428,13-May-17,5,5,Saturday,4,6,0,100,80,80,20
2429,13-May-17,6,5,Saturday,4,6,0,100,70,70,30
2430,13-May-17,7,5,Saturday,4,6,0,100,60,60,40
2431,13-May-17,8,5,Saturday,4,6,0,100,50,50,50
2432,13-May-17,9,5,Saturday,4,6,0,100,40,40,60
2433,13-May-17,10,5,Saturday,4,6,0,100,30,30,70
2434,13-May-17,11,5,Saturday,4,6,0,100,20,20,80
2435,13-May-17,12,5,Saturday,4,6,0,100,20,20,80
2436,13-May-17,13,5,Saturday,4,6,0,100,20,20,80
2437,13-May-17,14,5,Saturday,4,6,0,100,20,20,80
2438,13-May-17,15,5,Saturday,4,6,0,100,20,20,80
2439,13-May-17,16,5,Saturday,4,6,0,100,38,38,62
2440,13-May-17,17,5,Saturday,4,6,0,100,60,60,40
2441,13-May-17,18,5,Saturday,4,6,0,100,72,72,28
2442,13-May-17,19,5,Saturday,4,6,0,100,80,80,20
2443,13-May-17,20,5,Saturday,4,6,0,100,90,90,10
2444,13-May-17,21,5,Saturday,4,6,0,100,96,96,4
2445,13-May-17,22,5,Saturday,4,6,0,100,96,96,4
2446,13-May-17,23,5,Saturday,4,6,0,100,96,96,4
2447,14-May-17,0,5,Sunday,4,7,0,100,96,96,4
2448,14-May-17,1,5,Sunday,4,7,0,100,96,96,4
2449,14-May-17,2,5,Sunday,4,7,0,100,96,96,4
2450,14-May-17,3,5,Sunday,4,7,0,100,96,96,4
2451,14-May-17,4,5,Sunday,4,7,0,100,96,96,4
2452,14-May-17,5,5,Sunday,4,7,0,100,90,90,10
2453,14-May-17,6,5,Sunday,4,7,0,100,80,80,20
2454,14-May-17,7,5,Sunday,4,7,0,100,60,60,40
2455,14-May-17,8,5,Sunday,4,7,0,100,55,55,45
2456,14-May-17,9,5,Sunday,4,7,0,100,45,45,55
2457,14-May-17,10,5,Sunday,4,7,0,100,45,45,55
2458,14-May-17,11,5,Sunday,4,7,0,100,45,45,55
2459,14-May-17,12,5,Sunday,4,7,0,100,45,45,55
2460,14-May-17,13,5,Sunday,4,7,0,100,45,45,55
2461,14-May-17,14,5,Sunday,4,7,0,100,45,45,55
2462,14-May-17,15,5,Sunday,4,7,0,100,56,56,44
2463,14-May-17,16,5,Sunday,4,7,0,100,68,68,32
2464,14-May-17,17,5,Sunday,4,7,0,100,70,70,30
2465,14-May-17,18,5,Sunday,4,7,0,100,78,78,22
2466,14-May-17,19,5,Sunday,4,7,0,100,80,80,20
2467,14-May-17,20,5,Sunday,4,7,0,100,90,90,10
2468,14-May-17,21,5,Sunday,4,7,0,100,97,97,3
2469,14-May-17,22,5,Sunday,4,7,0,100,97,97,3
2470,14-May-17,23,5,Sunday,4,7,0,100,97,97,3
2471,15-May-17,0,5,Monday,4,1,1,100,97,97,3
2472,15-May-17,1,5,Monday,4,1,1,100,97,97,3
2473,15-May-17,2,5,Monday,4,1,1,100,97,97,3
2474,15-May-17,3,5,Monday,4,1,1,100,97,97,3
2475,15-May-17,4,5,Monday,4,1,1,100,97,97,3
2476,15-May-17,5,5,Monday,4,1,1,100,80,80,20
2477,15-May-17,6,5,Monday,4,1,1,100,60,60,40
2478,15-May-17,7,5,Monday,4,1,1,100,12,12,88
2479,15-May-17,8,5,Monday,4,1,1,100,10,10,90
2480,15-May-17,9,5,Monday,4,1,1,100,0,0,100
2481,15-May-17,10,5,Monday,4,1,1,100,0,0,100
2482,15-May-17,11,5,Monday,4,1,1,100,0,0,100
2483,15-May-17,12,5,Monday,4,1,1,100,0,0,100
2484,15-May-17,13,5,Monday,4,1,1,100,0,0,100
2485,15-May-17,14,5,Monday,4,1,1,100,3,3,97
2486,15-May-17,15,5,Monday,4,1,1,100,5,5,95
2487,15-May-17,16,5,Monday,4,1,1,100,6,6,94
2488,15-May-17,17,5,Monday,4,1,1,100,14,14,86
2489,15-May-17,18,5,Monday,4,1,1,100,28,28,72
2490,15-May-17,19,5,Monday,4,1,1,100,30,30,70
2491,15-May-17,20,5,Monday,4,1,1,100,37,37,63
2492,15-May-17,21,5,Monday,4,1,1,100,80,80,20
2493,15-May-17,22,5,Monday,4,1,1,100,95,95,5
2494,15-May-17,23,5,Monday,4,1,1,100,95,95,5
2495,16-May-17,0,5,Tuesday,4,2,1,100,95,95,5
2496,16-May-17,1,5,Tuesday,4,2,1,100,95,95,5
2497,16-May-17,2,5,Tuesday,4,2,1,100,95,95,5
2498,16-May-17,3,5,Tuesday,4,2,1,100,95,95,5
2499,16-May-17,4,5,Tuesday,4,2,1,100,95,95,5
2500,16-May-17,5,5,Tuesday,4,2,1,100,80,80,20
2501,16-May-17,6,5,Tuesday,4,2,1,100,70,70,30
2502,16-May-17,7,5,Tuesday,4,2,1,100,30,30,70
2503,16-May-17,8,5,Tuesday,4,2,1,100,10,10,90
2504,16-May-17,9,5,Tuesday,4,2,1,100,0,0,100
2505,16-May-17,10,5,Tuesday,4,2,1,100,0,0,100
2506,16-May-17,11,5,Tuesday,4,2,1,100,0,0,100
2507,16-May-17,12,5,Tuesday,4,2,1,100,0,0,100
